id,created_at,text
521216297401864192,2014-10-12 08:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/YbpRNR1Ca1
521208873215348736,2014-10-12 08:00:53,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/6PBjXaWNcm
521201190378688512,2014-10-12 07:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/rMfTcHMt9W
521193696252145664,2014-10-12 07:00:35,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/GsDh3j7blc
521186095066001408,2014-10-12 06:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/zOnHPlEu3s
521178585194070016,2014-10-12 06:00:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/QcRHPKlies
521171004329324545,2014-10-12 05:30:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/pHaEV6MUDG
521163475222286336,2014-10-12 05:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Xwv6ASu4lr
521155901206831105,2014-10-12 04:30:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Q2szIrRRdo
521148393935339520,2014-10-12 04:00:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/KZhPxfMQfG
521140793223184384,2014-10-12 03:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/cGdMYFAfZD
521133272961916928,2014-10-12 03:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/TrX9PiDpCs
521125713429397505,2014-10-12 02:30:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4yosy5d8QU
521118271983321090,2014-10-12 02:00:52,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/haxQcuVmmu
521110607261863939,2014-10-12 01:30:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/05o77p0ppw
521103087608414208,2014-10-12 01:00:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/GzWUymxjv9
521095500645535745,2014-10-12 00:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/NhoGhsj2RJ
521088090681905152,2014-10-12 00:00:56,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/OEc17gB8fS
521080427487182848,2014-10-11 23:30:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/N7x4eAXXIy
521072888221556736,2014-10-11 23:00:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/useMBifm6m
521065302629838850,2014-10-11 22:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ePt3RuNQqR
521057757513142273,2014-10-11 22:00:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/nLTb9hUFbU
521050202015531008,2014-10-11 21:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ykFxcDkgip
521042667372032000,2014-10-11 21:00:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/E8AyBJfiBu
521035113749315584,2014-10-11 20:30:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/mq47Nt50BR
521027665919479810,2014-10-11 20:00:50,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/mPINf46KBT
521020002099822592,2014-10-11 19:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/JXIncpUpum
521012512758984704,2014-10-11 19:00:37,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/QGkUgzNdJr
521004976244809729,2014-10-11 18:30:40,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/cQEsX6Ni14
520997649143840769,2014-10-11 18:01:33,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/a2qgqqIjAR
520989821855342592,2014-10-11 17:30:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/0YOjmhWo7D
520982292580564992,2014-10-11 17:00:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/O8UzL38QBp
520974707714428928,2014-10-11 16:30:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/JyW2yRrzSp
520967184546545665,2014-10-11 16:00:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/D0rufnGBQE
520959598296301569,2014-10-11 15:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/y30n1ZCUYi
520952068644024320,2014-10-11 15:00:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/a7wLpXiArW
520944495505207296,2014-10-11 14:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/6BNjVENHA4
520936973243285505,2014-10-11 14:00:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/RGRNXZs0zD
520929404999196675,2014-10-11 13:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/uIB8bYRpal
520921875246243840,2014-10-11 13:00:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/eYIZ8bnq9x
520914319861886976,2014-10-11 12:30:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/gDhA1ZPCMs
520906816071684097,2014-10-11 12:00:37,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/1ctEQzCpd5
520899198825545729,2014-10-11 11:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2REgDc4uUl
520891688903278592,2014-10-11 11:00:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/9F9NcGB0uZ
520884105404510208,2014-10-11 10:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/dP8HNNcYOi
520876603078082560,2014-10-11 10:00:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/yZdYYM1oju
520868999706738688,2014-10-11 09:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ALuvK67JJO
520861487062347776,2014-10-11 09:00:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ZTb88nGuJG
520853902527565824,2014-10-11 08:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/wv8qtvFN2I
520846388620718080,2014-10-11 08:00:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/s2JitJXrW5
520838808896819200,2014-10-11 07:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/oPPIajUYRk
520831307019210752,2014-10-11 07:00:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/gOSgcE2S12
520823704549621760,2014-10-11 06:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/yF8RYdlbG2
520816207445131264,2014-10-11 06:00:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2VSB5N2BAt
520808625112371201,2014-10-11 05:30:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/OYTiXJ8Lam
520801098442231809,2014-10-11 05:00:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/K3CpcBlu89
520793510442983424,2014-10-11 04:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/VPvblr3CCd
520786012583501824,2014-10-11 04:00:35,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/9a266xyrBg
520778438328983553,2014-10-11 03:30:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/aXXk34CVCR
520770886031667200,2014-10-11 03:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/aUJsYMeXnf
520763309302489089,2014-10-11 02:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/YMycAoPnjz
520755959761993729,2014-10-11 02:01:10,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/e4ZjwJD9Uj
520748215709487104,2014-10-11 01:30:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/7t0DbOfydP
520740701886513152,2014-10-11 01:00:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/WYXI2xI2V5
520733107297980416,2014-10-11 00:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/aO8QlUUXjY
520725711989272577,2014-10-11 00:00:59,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/0QAhuySx1y
520718000778141696,2014-10-10 23:30:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Icv1hVNrNe
520710496140689408,2014-10-10 23:00:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/DBrbt3PrJM
520702913505923072,2014-10-10 22:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/8NZkI3Ob5v
520695387175518209,2014-10-10 22:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/VreaCFdbpl
520687826888060928,2014-10-10 21:30:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/vMLVo2Bew0
520680288083779586,2014-10-10 21:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/U0zpai7bYE
520672722465325056,2014-10-10 20:30:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/KzPhXN567j
520665289655320577,2014-10-10 20:00:53,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/G76YYKiby2
520657613336608768,2014-10-10 19:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/M8XQtqtzzE
520650100159549442,2014-10-10 19:00:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/aIq4VAnRB0
520642510017036288,2014-10-10 18:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/NxmzuJDQBs
520635124866908161,2014-10-10 18:01:01,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/UJb5fCuZdx
520627408278671360,2014-10-10 17:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/c8kse6cMS2
520619892249493504,2014-10-10 17:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Ty2icw8GWY
520612302559924224,2014-10-10 16:30:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/EGVKVTRQ7W
520604786153234433,2014-10-10 16:00:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/pyeFAjKLdd
520597201186488321,2014-10-10 15:30:19,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/nPSOyYVVpT
520589678681264129,2014-10-10 15:00:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ORs8ClPjsE
520582111049560064,2014-10-10 14:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/zvplhQqw39
520574578587103232,2014-10-10 14:00:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ka9KdM2fZd
520567003590189056,2014-10-10 13:30:19,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ZTB6c6YSP8
520559476727099392,2014-10-10 13:00:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/pRYYFIZpds
520551903839911937,2014-10-10 12:30:19,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/NL9sPxBeSi
520544401446416384,2014-10-10 12:00:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/PYsQBRxT23
520536804240683008,2014-10-10 11:30:19,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/lr1AClMGCq
520529293127217152,2014-10-10 11:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/qxFUgvA2lY
520521709515190274,2014-10-10 10:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/fUiXbc96jW
520514194270343168,2014-10-10 10:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/qPmw8FtUuW
520506607747493888,2014-10-10 09:30:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2ydeCfWgzq
520499105517535232,2014-10-10 09:00:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/5sodwECHrl
520491510752870400,2014-10-10 08:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/PBP1hdGXHk
520484011979075584,2014-10-10 08:00:33,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/b1ko2Q670W
520476406988668929,2014-10-10 07:30:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/kffFkP8oa1
520468919493357568,2014-10-10 07:00:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/79ClDZKmFf
520461313727037440,2014-10-10 06:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/JY7AGLcRzZ
520453821223665665,2014-10-10 06:00:35,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/NeTYn0aHyn
520446222902259712,2014-10-10 05:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/CY3JcFfivj
520438704738144256,2014-10-10 05:00:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/QjMupO9xND
520431118336946176,2014-10-10 04:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4pwwtcWFrs
520423618451611648,2014-10-10 04:00:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/fUDn4v3CcW
520416008876875776,2014-10-10 03:30:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/8CvrXWGjqh
520408499281747969,2014-10-10 03:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Psm7twBF0q
520400918110797824,2014-10-10 02:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/fSDhrVIQAo
520393552350945280,2014-10-10 02:01:05,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ckYIhtaahz
520385819899875329,2014-10-10 01:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/8C6V7zdmRv
520378345188773888,2014-10-10 01:00:40,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/5T5unzQaul
520370716076560384,2014-10-10 00:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/REz8uxhL7s
520363263297462272,2014-10-10 00:00:44,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/m6kxAl4Zle
520355612279177216,2014-10-09 23:30:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/gIQGhbz6fu
520348116705632256,2014-10-09 23:00:33,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/9hLGQrfFbq
520340513208422401,2014-10-09 22:30:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/gbrMCtX8r6
520333017303490560,2014-10-09 22:00:33,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/R4uEKQAV10
520325417849597953,2014-10-09 21:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/B6X81mklxa
520317897718386688,2014-10-09 21:00:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/DI8iZpzWHF
520310324189483008,2014-10-09 20:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/UNZl21hPOR
520302921830129664,2014-10-09 20:00:57,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/tipG5x8kX3
520295231603105793,2014-10-09 19:30:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/UBZ8bEsCzU
520287708397461505,2014-10-09 19:00:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/WlCFUYPw1B
520280156616007680,2014-10-09 18:30:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/7lsPkO6oRq
520272745779953664,2014-10-09 18:01:03,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/9ZBTQESmxG
520265025291046912,2014-10-09 17:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2mWHVuYpR1
520257496767004673,2014-10-09 17:00:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/FPjrcdTgNY
520249917416411136,2014-10-09 16:30:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/5y2oIkdGYM
520242402611970048,2014-10-09 16:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/RNhy25CmEp
520234811248902145,2014-10-09 15:30:19,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/svxQj7dpzI
520227307311865856,2014-10-09 15:00:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/WqxSUjkMLM
520219722600955904,2014-10-09 14:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/twn5BY0UVl
520212201400205312,2014-10-09 14:00:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/h9pRf36cV7
520204630777929729,2014-10-09 13:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/2oRf7xsazG
520197109354885120,2014-10-09 13:00:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/kXFR7ilc6c
520189538229317632,2014-10-09 12:30:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/hLTgnEw7dd
520182009868845056,2014-10-09 12:00:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/RHX8Ru7nEg
520174418744836096,2014-10-09 11:30:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/JvMqQDlQIp
520166933556375552,2014-10-09 11:00:35,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/PzAInn8WU2
520159321595068416,2014-10-09 10:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/f6rkHKEm9y
520151829947367425,2014-10-09 10:00:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4HihVgEzRw
520144236709421057,2014-10-09 09:30:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/UAe6jnDzDz
520136728607473664,2014-10-09 09:00:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/fTg4BfNlZh
520129139911979008,2014-10-09 08:30:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/lnVVbxRFjc
520121630534926336,2014-10-09 08:00:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/SXJV2PnSiJ
520114020654002176,2014-10-09 07:30:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/FJznKwigfE
520106534429548544,2014-10-09 07:00:35,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/jUl8f7mXBm
520098934480723968,2014-10-09 06:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/8TMVaYgKLH
520091429142806528,2014-10-09 06:00:34,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/GhgQWlCzKT
520083844062801922,2014-10-09 05:30:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/gBQirmZI8u
520076321708576768,2014-10-09 05:00:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/5lULwKvQFU
520068734313312257,2014-10-09 04:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/LTqTh5b2Et
520061243638677505,2014-10-09 04:00:37,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/3BFTiLLfXl
520053626447081473,2014-10-09 03:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/lv1dAKWXUL
520046122002546690,2014-10-09 03:00:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/FS7ARRMaZC
520038539116167168,2014-10-09 02:30:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4DbyztWSd9
520031154125414401,2014-10-09 02:01:03,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/KXbI2YNdy3
520023432818622466,2014-10-09 01:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/jz8rXRcxd2
520015940168462337,2014-10-09 01:00:36,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/T5NHvuvxp2
520008338164432896,2014-10-09 00:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/IxqFqrnfcM
520000939022090240,2014-10-09 00:00:59,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/1tTdbRWG2h
519993232558923777,2014-10-08 23:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ZWYbKMKe3U
519985719545434113,2014-10-08 23:00:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/a0o1aoNewU
519978132540231680,2014-10-08 22:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/JNFkYsUIuT
519970627655303168,2014-10-08 22:00:32,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/xFsBgJST06
519963036212547584,2014-10-08 21:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/1uJOhgAR6L
519955512449073152,2014-10-08 21:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/GSCfWs8cNE
519947941017296896,2014-10-08 20:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/a6GA1JRLEy
519940490192773124,2014-10-08 20:00:47,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4LGFUFV7eG
519932833755037696,2014-10-08 19:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/T7uN6DKFTF
519925311740575744,2014-10-08 19:00:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/FgOkYP1Z2Y
519917731123322880,2014-10-08 18:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/FDaiSTTtng
519910340113747968,2014-10-08 18:00:59,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/q8f4Sx4p3z
519902631662452736,2014-10-08 17:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/fWuJXqLDEF
519895116656689152,2014-10-08 17:00:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/57EB5dkYrr
519887536932790272,2014-10-08 16:30:22,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/eInkRq4llR
519880020601602049,2014-10-08 16:00:30,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ZRrsvICnaH
519872425673392128,2014-10-08 15:30:19,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/mOlZm8saab
519864895857520640,2014-10-08 15:00:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/L1QlVxDaVG
519857327160442880,2014-10-08 14:30:19,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4cycOwvkFr
519849796514111488,2014-10-08 14:00:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/OPEHPD31up
519842229775777792,2014-10-08 13:30:20,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/tqhqrl0ggO
519834693014155264,2014-10-08 13:00:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/qge6dSjEw5
519827132814729216,2014-10-08 12:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Eg7yRtcb0V
519819642035249152,2014-10-08 12:00:35,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/arDdl7Gq4d
519812033270001664,2014-10-08 11:30:21,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/wqg1KXKtAQ
519804526036271105,2014-10-08 11:00:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/z5uQMtWMqr
519796944378806272,2014-10-08 10:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/YEF7xWNrpo
519789454437789698,2014-10-08 10:00:37,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/nIK1EELqQu
519781851859136512,2014-10-08 09:30:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/8kYSCOjhBL
519774362484740096,2014-10-08 09:00:39,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/iKcmsdTwxf
519766777736462336,2014-10-08 08:30:31,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/4WE35u16eX
519759278651887616,2014-10-08 08:00:43,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/b2xx6rs8ej
519751664048160770,2014-10-08 07:30:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Pb6Jlx8mBk
519744168227127296,2014-10-08 07:00:40,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/ai7YVT0xGQ
519736551907917825,2014-10-08 06:30:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/jAjgKtlrHK
519729053847134209,2014-10-08 06:00:37,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/11hhjz5vcR
519721465122275330,2014-10-08 05:30:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/Hpwv0l1pSi
519713963571806208,2014-10-08 05:00:39,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/f2qDrQ04Kl
519706372728844289,2014-10-08 04:30:29,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/BRwX2ywF64
519698879130775552,2014-10-08 04:00:42,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/WGlgZ9SPCj
519691246235693056,2014-10-08 03:30:23,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/poyYfAs4Jb
519683763995824128,2014-10-08 03:00:39,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/N9Ckm2LlW2
519676170938232832,2014-10-08 02:30:28,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/xLsoYuXvdy
519668770973818880,2014-10-08 02:01:04,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/TgIRodzamc
519661066402287616,2014-10-08 01:30:27,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/yIv8QGOHDF
519653581805191170,2014-10-08 01:00:43,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/vq4PSWcf81
519645961971183618,2014-10-08 00:30:26,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/KMult1dPeF
519638523800850432,2014-10-08 00:00:53,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/UUM3eAgPNo
519630859683393536,2014-10-07 23:30:25,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/wsxF1RocL9
519623364659261440,2014-10-07 23:00:38,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/22mtpw3YzF
519615752823787520,2014-10-07 22:30:24,10 PRINT CHR$(205.5+RND(1)); : GOTO 10 http://t.co/JsxPhx1SKk
